cg21237418,cg14001567,cg18396533,cg14672994,cg06630737,cg06834875,cg17820591,cg17927917,cg08912400,cg04809787,cg26163537,cg23696834,cg23749760,cg24101359,cg27522780,cg20025656,cg02867079,cg09619786,cg12281657,cg09052983,cg26200580,cg23214764,cg24178740,cg13134662,cg02595219,cg01185080,cg07360076,cg08727202,cg15835825,cg18107072,cg04749104,cg14170423,cg05970437,cg26453588,cg14204735,cg14849559,cg12613383,cg07895149,cg01457653,cg18877506,cg21700166,cg13488201,cg02914379,cg03005261,cg17679246,cg00651216,cg00273068,cg14892066,cg13097407,cg12800028
0.61321,0.03993,0.53784,0.54401,0.66354,0.63344,0.57842,0.44761,0.58567,0.54746,0.56366,0.59908,0.57976,0.63998,0.32373,0.60985,0.60339,0.55331,0.43644,0.50794,0.47462,0.49125,0.48311,0.12532,0.54094,0.43315,0.58392,0.52942,0.05638,0.5216,0.13894,0.57887,0.64465,0.63772,0.66561,0.57659,0.30525,0.0689,0.45772,0.63349,0.47016,0.42379,0.26545,0.53925,0.26435,0.28863,0.5994,0.38278,0.61981,0.2586
0.15237,0.03638,0.42524,0.11451,0.14317,0.5473,0.09558,0.08353,0.49989,0.18157,0.21165,0.09186,0.2851,0.1064,0.07691,0.30264,0.18351,0.04954,0.50256,0.09606,0.1187,0.14476,0.41811,0.11333,0.74604,0.42667,0.52431,0.40248,0.06217,0.11191,0.09879,0.49965,0.13507,0.52727,0.43705,0.02817,0.50058,0.06759,0.05758,0.27833,0.15759,0.50583,0.20398,0.5699,0.07216,0.15652,0.34108,0.07252,0.12245,0.21573
0.11232,0.02535,0.24871,0.06905,0.05701,0.4834,0.13939,0.09292,0.19792,0.12264,0.28219,0.03845,0.12555,0.04626,0.05477,0.12607,0.0969,0.0592,0.04535,0.07603,0.07158,0.05775,0.26604,0.08336,0.41888,0.15506,0.03586,0.3139,0.39214,0.07574,0.03564,0.24891,0.0605,0.23607,0.0654,0.02425,0.17832,0.04093,0.02737,0.02911,0.08369,0.07233,0.11877,0.09196,0.03757,0.0501,0.21166,0.06643,0.04016,0.19419
0.57943,0.03287,0.65729,0.53483,0.48391,0.80186,0.5734,0.38335,0.68078,0.41709,0.60424,0.48516,0.559,0.5796,0.44926,0.53303,0.52395,0.48578,0.57492,0.30118,0.43831,0.5448,0.56139,0.29974,0.61037,0.45603,0.54203,0.59129,0.05048,0.45476,0.58899,0.61383,0.50049,0.50597,0.64779,0.41129,0.50453,0.18519,0.37696,0.4825,0.49585,0.5262,0.58879,0.58683,0.45484,0.33613,0.48312,0.37084,0.57869,0.26326
0.63975,0.0326,0.72892,0.61935,0.73326,0.71472,0.69926,0.61929,0.61034,0.64305,0.69,0.45421,0.57329,0.69667,0.40287,0.64019,0.66385,0.59872,0.6441,0.47667,0.67778,0.49879,0.52076,0.50604,0.66214,0.6816,0.57398,0.7045,0.06798,0.55106,0.44304,0.61217,0.49969,0.727,0.6899,0.5324,0.43707,0.13099,0.22626,0.40513,0.26146,0.58642,0.62242,0.66118,0.37139,0.24012,0.5611,0.50074,0.58087,0.13161
0.60138,0.03494,0.55259,0.59455,0.57588,0.72887,0.49455,0.2866,0.54316,0.42573,0.66451,0.54835,0.47847,0.64874,0.32434,0.62066,0.53687,0.48007,0.62058,0.54112,0.32851,0.36697,0.55886,0.29495,0.64682,0.36695,0.62092,0.60792,0.0529,0.54079,0.4632,0.55567,0.5803,0.5533,0.6958,0.49545,0.39754,0.59232,0.38683,0.52038,0.34235,0.53091,0.56002,0.5978,0.13402,0.39239,0.5709,0.1763,0.6128,0.16979
0.71568,0.03485,0.71649,0.70765,0.83119,0.78742,0.7656,0.73167,0.73824,0.56141,0.76526,0.69345,0.72798,0.77499,0.6156,0.72648,0.80021,0.72892,0.77764,0.66767,0.73261,0.78408,0.68757,0.43373,0.81491,0.73406,0.74032,0.75231,0.05063,0.66649,0.76314,0.73402,0.7976,0.82483,0.79308,0.70014,0.69886,0.78019,0.77094,0.60725,0.642,0.69433,0.67045,0.71504,0.74149,0.68011,0.71287,0.14984,0.86815,0.12049
0.09027,0.05868,0.25475,0.0743,0.05886,0.41398,0.06471,0.05075,0.07274,0.13431,0.15848,0.04784,0.11413,0.05006,0.05781,0.10811,0.10271,0.04894,0.05752,0.05538,0.08389,0.06195,0.33121,0.07718,0.36582,0.16964,0.06731,0.30762,0.36929,0.10946,0.04913,0.34571,0.06822,0.4545,0.07827,0.42705,0.10328,0.0536,0.05327,0.03438,0.09202,0.05659,0.13697,0.11306,0.07451,0.08888,0.40134,0.06459,0.04505,0.18706
0.70835,0.031,0.74871,0.754,0.81248,0.76413,0.77212,0.51561,0.74482,0.4614,0.76303,0.6995,0.73464,0.78059,0.47748,0.71297,0.83102,0.4886,0.86058,0.69032,0.46664,0.74229,0.66524,0.55227,0.82238,0.78554,0.76396,0.75179,0.06767,0.72796,0.81447,0.73911,0.8093,0.81985,0.7959,0.74639,0.69672,0.78988,0.56855,0.55812,0.45624,0.70017,0.70001,0.82221,0.42764,0.60111,0.71664,0.78242,0.82029,0.20961
0.13018,0.03075,0.25909,0.11641,0.07661,0.56397,0.0555,0.1426,0.67265,0.17087,0.24855,0.14539,0.20227,0.29593,0.07939,0.49859,0.13245,0.3871,0.07438,0.06667,0.13608,0.19362,0.23501,0.11527,0.47631,0.11503,0.29465,0.54777,0.52414,0.21996,0.04212,0.63616,0.07405,0.22958,0.54294,0.31448,0.41978,0.48381,0.06153,0.04536,0.12471,0.10427,0.40503,0.4632,0.03505,0.08744,0.39397,0.06864,0.16357,0.62587
0.71398,0.03711,0.37988,0.70818,0.7996,0.813,0.59069,0.55726,0.78511,0.11926,0.77828,0.66829,0.49002,0.77294,0.43203,0.72581,0.71094,0.5171,0.7327,0.6851,0.38818,0.36496,0.34038,0.3596,0.84968,0.38216,0.73544,0.60107,0.05177,0.69175,0.72981,0.72104,0.78648,0.74376,0.77803,0.69086,0.19842,0.10781,0.55359,0.74109,0.35597,0.71645,0.68651,0.78739,0.32158,0.55744,0.67518,0.14557,0.76826,0.12234
0.70373,0.03248,0.77227,0.66425,0.72405,0.76933,0.72921,0.61373,0.72391,0.66466,0.70515,0.65676,0.68879,0.64353,0.41091,0.71841,0.76578,0.42049,0.68233,0.63692,0.21709,0.70771,0.7075,0.34268,0.65499,0.70691,0.69467,0.74082,0.05962,0.65339,0.75345,0.66273,0.68219,0.75744,0.74322,0.66168,0.51975,0.62707,0.51698,0.70609,0.61865,0.6526,0.66496,0.71349,0.54592,0.43804,0.6765,0.43773,0.72709,0.17235
0.72792,0.03656,0.74749,0.70369,0.81152,0.79397,0.71361,0.58944,0.75391,0.69921,0.77193,0.67658,0.55548,0.81771,0.46678,0.70284,0.75347,0.69745,0.73491,0.61532,0.7271,0.46154,0.4691,0.41808,0.76242,0.61932,0.70068,0.72753,0.0524,0.67794,0.38533,0.69645,0.72253,0.77085,0.74411,0.71201,0.353,0.69458,0.68342,0.74035,0.56988,0.68822,0.6147,0.76541,0.26084,0.55919,0.69628,0.33311,0.76577,0.14368
0.20334,0.04339,0.54013,0.08788,0.21855,0.39036,0.2495,0.05721,0.41171,0.17928,0.41652,0.09538,0.15326,0.09741,0.07313,0.26286,0.15179,0.0819,0.10549,0.07747,0.32926,0.12152,0.29023,0.09556,0.57838,0.3538,0.15095,0.50205,0.35795,0.18194,0.05273,0.24657,0.09996,0.44547,0.15885,0.02494,0.47398,0.05085,0.04006,0.09753,0.11842,0.23671,0.41292,0.21384,0.07588,0.15075,0.12463,0.23945,0.13148,0.33599
0.59114,0.03024,0.5202,0.61993,0.62613,0.70136,0.52567,0.33771,0.58519,0.54085,0.67457,0.62443,0.58187,0.85672,0.36237,0.66502,0.4712,0.44268,0.63883,0.5479,0.24713,0.40667,0.38561,0.2324,0.70772,0.29856,0.63311,0.47273,0.05445,0.597,0.30692,0.6164,0.69342,0.70519,0.72327,0.62941,0.3357,0.73304,0.56412,0.67363,0.25787,0.64142,0.50158,0.69452,0.33473,0.34463,0.5399,0.09892,0.62757,0.2309
0.81587,0.03807,0.48604,0.85258,0.93056,0.83122,0.85124,0.87018,0.83081,0.84538,0.83769,0.76671,0.81499,0.84597,0.80324,0.75337,0.90785,0.81758,0.90025,0.49989,0.15654,0.86898,0.69372,0.51567,0.87501,0.84908,0.81999,0.82388,0.05361,0.8582,0.87578,0.82843,0.87594,0.88768,0.8738,0.89655,0.78448,0.77353,0.89712,0.86694,0.82067,0.82867,0.80478,0.89164,0.81153,0.80702,0.81674,0.60027,0.91556,0.14998
0.47393,0.0316,0.61177,0.44041,0.42654,0.74671,0.50536,0.18532,0.59025,0.38383,0.5125,0.38507,0.52026,0.4319,0.30498,0.38579,0.38105,0.42145,0.45607,0.38265,0.45704,0.45434,0.48395,0.27425,0.56102,0.47081,0.4216,0.55815,0.0563,0.37778,0.51485,0.53309,0.48549,0.52962,0.59062,0.28943,0.40508,0.46685,0.30714,0.3992,0.34022,0.47918,0.43506,0.50687,0.31773,0.45806,0.48705,0.24622,0.25002,0.23127
0.76744,0.04466,0.75033,0.76709,0.82236,0.81383,0.79648,0.55222,0.76076,0.59703,0.77754,0.7515,0.74093,0.79849,0.53586,0.71774,0.7998,0.75811,0.81079,0.74533,0.563,0.31801,0.53438,0.36539,0.84547,0.32855,0.79257,0.73817,0.0538,0.75337,0.75326,0.72286,0.83483,0.81664,0.82416,0.74074,0.53176,0.65259,0.52744,0.83442,0.55667,0.7475,0.70855,0.8353,0.30301,0.65805,0.7647,0.8039,0.84402,0.1354
0.10549,0.03808,0.24847,0.25152,0.06135,0.71631,0.20806,0.05336,0.29367,0.13633,0.25388,0.11814,0.10807,0.07031,0.09053,0.11731,0.19629,0.04906,0.10349,0.06278,0.10303,0.09572,0.26856,0.15525,0.16539,0.15234,0.10897,0.44793,0.14241,0.08993,0.07302,0.30749,0.09153,0.21132,0.36784,0.03295,0.11597,0.27513,0.03737,0.23439,0.07513,0.10666,0.20685,0.40341,0.04156,0.09702,0.43001,0.08816,0.07321,0.30239
0.18038,0.05541,0.40634,0.13684,0.07106,0.58999,0.10466,0.06368,0.47494,0.19401,0.4941,0.08436,0.21657,0.17897,0.06714,0.22082,0.26097,0.08141,0.12385,0.0745,0.13662,0.1119,0.4755,0.12851,0.48736,0.1818,0.16755,0.36143,0.43229,0.10515,0.13473,0.40922,0.09608,0.37593,0.23203,0.13553,0.14555,0.09966,0.06039,0.04983,0.12839,0.12639,0.27933,0.22849,0.04584,0.10214,0.2369,0.09217,0.10727,0.45037
0.7172,0.03165,0.71271,0.67948,0.7386,0.84857,0.68331,0.64798,0.74491,0.65349,0.71071,0.60937,0.66333,0.87837,0.41708,0.66274,0.7709,0.63129,0.71638,0.63978,0.59026,0.67691,0.69016,0.29508,0.77327,0.55687,0.64782,0.60421,0.0547,0.64164,0.7055,0.7259,0.73465,0.73958,0.79063,0.64402,0.65239,0.78317,0.57554,0.64272,0.53727,0.65756,0.70465,0.74709,0.65687,0.44525,0.63721,0.62533,0.78978,0.13499
0.79906,0.04411,0.81188,0.79665,0.86984,0.84258,0.83304,0.82712,0.8441,0.76303,0.81678,0.77072,0.80248,0.91484,0.60713,0.76174,0.8786,0.77454,0.89985,0.70297,0.7893,0.7699,0.78003,0.57079,0.88526,0.6159,0.84648,0.77375,0.04357,0.80592,0.87368,0.79852,0.61349,0.84839,0.85782,0.75003,0.73565,0.83585,0.78126,0.84312,0.57313,0.77866,0.78272,0.87538,0.58254,0.57327,0.51804,0.83244,0.60366,0.08009
0.71109,0.04412,0.8199,0.71718,0.78771,0.8272,0.7608,0.5547,0.67682,0.70507,0.75574,0.67876,0.70741,0.78209,0.7211,0.69877,0.76991,0.71343,0.8111,0.39011,0.70915,0.7673,0.52885,0.23763,0.8334,0.74591,0.66862,0.5126,0.06264,0.68613,0.53973,0.70195,0.83978,0.7782,0.81837,0.70911,0.38431,0.77496,0.24526,0.76348,0.55623,0.69035,0.67199,0.7678,0.70931,0.69696,0.7317,0.51631,0.83268,0.14007
0.64684,0.01922,0.7,0.60047,0.60983,0.81438,0.63176,0.51817,0.69707,0.56235,0.62093,0.56797,0.60129,0.69629,0.42473,0.60893,0.65508,0.52937,0.53503,0.52436,0.50887,0.57046,0.57735,0.37394,0.68718,0.50899,0.69388,0.62826,0.04166,0.54007,0.63167,0.65609,0.64547,0.60181,0.70986,0.55679,0.53693,0.73883,0.46822,0.50047,0.51022,0.57929,0.59192,0.63371,0.48574,0.50267,0.61442,0.63704,0.53897,0.1561
0.6982,0.02837,0.73411,0.707,0.69257,0.8048,0.70462,0.61897,0.75839,0.48577,0.72944,0.60805,0.6411,0.73809,0.66826,0.68427,0.7733,0.66141,0.69443,0.59188,0.70448,0.66421,0.69436,0.52442,0.77768,0.68141,0.62338,0.72826,0.04603,0.62641,0.60534,0.655,0.71258,0.72932,0.7542,0.64341,0.62749,0.6494,0.67005,0.61606,0.50738,0.64,0.66903,0.71462,0.62168,0.62572,0.67291,0.64916,0.7456,0.15581
0.65552,0.02933,0.73653,0.64054,0.735,0.77348,0.62085,0.41893,0.75422,0.6129,0.68327,0.56896,0.58566,0.68496,0.59599,0.53855,0.68381,0.52026,0.6061,0.57616,0.61882,0.64575,0.66285,0.34301,0.73925,0.59941,0.65635,0.61628,0.06628,0.56564,0.68241,0.62746,0.71135,0.65352,0.74858,0.58243,0.46003,0.71302,0.5523,0.62145,0.46492,0.61025,0.62302,0.67955,0.49703,0.48322,0.617,0.56096,0.61394,0.15447
0.79922,0.02866,0.78664,0.73637,0.83651,0.77115,0.7087,0.65604,0.78458,0.79107,0.74637,0.71552,0.59762,0.76547,0.7274,0.74315,0.80611,0.65501,0.78125,0.70239,0.67917,0.68108,0.50093,0.34924,0.80277,0.78067,0.74522,0.63451,0.04636,0.70387,0.25755,0.75161,0.81161,0.8336,0.80902,0.72998,0.26518,0.81068,0.4774,0.75675,0.46711,0.72834,0.73202,0.7985,0.49117,0.49686,0.72193,0.78276,0.80786,0.20146
0.80455,0.03147,0.84249,0.75871,0.88344,0.80096,0.82594,0.79243,0.79417,0.68061,0.82642,0.72898,0.78502,0.49499,0.61596,0.80485,0.88128,0.78807,0.86066,0.71626,0.80788,0.79859,0.76046,0.54523,0.84104,0.76269,0.79819,0.79427,0.0489,0.79714,0.63319,0.77974,0.83804,0.54516,0.82972,0.81094,0.75789,0.73353,0.80304,0.76984,0.82067,0.80872,0.78773,0.84311,0.62302,0.64948,0.80151,0.79166,0.87554,0.10924
0.69556,0.02585,0.75712,0.67398,0.79583,0.77822,0.75819,0.67034,0.69629,0.70585,0.73011,0.63446,0.62467,0.79477,0.46137,0.70028,0.71392,0.66468,0.6931,0.60137,0.73471,0.6921,0.6517,0.58811,0.74402,0.74684,0.68559,0.74034,0.05143,0.64066,0.57447,0.69608,0.77141,0.77727,0.77433,0.61972,0.61582,0.6099,0.51291,0.71922,0.5721,0.64137,0.65849,0.70457,0.54548,0.43161,0.67488,0.51353,0.72547,0.15369
0.72248,0.04264,0.72821,0.60938,0.70128,0.83823,0.74165,0.71078,0.76474,0.59711,0.75506,0.6448,0.67437,0.9426,0.53167,0.68584,0.68337,0.67768,0.72187,0.60924,0.47275,0.60768,0.7033,0.4503,0.78982,0.6962,0.70983,0.71853,0.05919,0.66187,0.56492,0.70754,0.73492,0.74785,0.76656,0.37722,0.52747,0.08323,0.43211,0.61231,0.65923,0.67146,0.70222,0.76022,0.6009,0.47451,0.58221,0.49857,0.54496,0.11643
0.73817,0.04331,0.55139,0.50195,0.80974,0.81938,0.41758,0.45393,0.74245,0.51392,0.81694,0.69116,0.33739,0.85072,0.08846,0.71339,0.69188,0.69523,0.80704,0.73837,0.19583,0.63359,0.35509,0.32126,0.86263,0.30852,0.40586,0.37314,0.05418,0.74818,0.14066,0.76695,0.81183,0.83052,0.7975,0.78957,0.26617,0.79317,0.49749,0.8083,0.44403,0.77572,0.19955,0.83969,0.10569,0.1127,0.69296,0.11865,0.89498,0.08876
0.79305,0.0419,0.79988,0.79998,0.8707,0.80637,0.83231,0.77248,0.81037,0.80957,0.80738,0.76459,0.76574,0.8566,0.793,0.7696,0.84195,0.83045,0.89068,0.78973,0.60323,0.79513,0.71196,0.547,0.85888,0.86744,0.83066,0.7263,0.06579,0.78317,0.76924,0.79848,0.85183,0.84891,0.85067,0.80786,0.52195,0.65683,0.74675,0.86916,0.59206,0.79266,0.66817,0.84938,0.569,0.66021,0.79113,0.58547,0.84644,0.17358
0.71526,0.04919,0.54758,0.6437,0.62063,0.80317,0.74387,0.68505,0.71169,0.69402,0.72164,0.66811,0.70554,0.76981,0.50489,0.67116,0.68663,0.69609,0.73282,0.66851,0.48921,0.71461,0.69151,0.36695,0.72484,0.75539,0.68227,0.74039,0.07057,0.65401,0.62421,0.70474,0.78047,0.77528,0.75304,0.64078,0.43316,0.26841,0.76226,0.70306,0.55403,0.65919,0.7083,0.77269,0.46885,0.6453,0.70926,0.63277,0.81276,0.51316
0.80326,0.03345,0.77061,0.81166,0.91697,0.81958,0.81178,0.83683,0.87751,0.79388,0.8485,0.76299,0.76685,0.89589,0.67379,0.7546,0.86524,0.79311,0.86855,0.80242,0.73665,0.52567,0.64983,0.43156,0.88669,0.65433,0.89024,0.81372,0.06223,0.8175,0.83855,0.80135,0.87141,0.75469,0.82844,0.58606,0.61214,0.84827,0.54627,0.82098,0.27035,0.81929,0.78964,0.88445,0.33129,0.52291,0.77633,0.79514,0.90874,0.08378
0.73694,0.02342,0.77129,0.65655,0.79866,0.80708,0.76943,0.73121,0.73393,0.5456,0.26986,0.65842,0.72102,0.74695,0.71741,0.69491,0.58775,0.68913,0.75641,0.58332,0.75097,0.74841,0.72,0.49416,0.74689,0.74057,0.72217,0.76118,0.06408,0.68735,0.76927,0.68613,0.79211,0.8113,0.77338,0.73429,0.64853,0.09405,0.73542,0.68213,0.69993,0.68421,0.64679,0.78825,0.70145,0.52727,0.66824,0.58641,0.81011,0.10398
0.21425,0.0396,0.44405,0.14539,0.07459,0.59202,0.07252,0.04934,0.40181,0.13685,0.47772,0.08118,0.23358,0.09171,0.07109,0.21724,0.23123,0.0768,0.38047,0.0791,0.1574,0.16239,0.29049,0.13714,0.4872,0.24913,0.2128,0.42322,0.07512,0.12378,0.09566,0.51418,0.0728,0.53401,0.23772,0.03152,0.2498,0.10516,0.07791,0.05953,0.13041,0.17731,0.33599,0.23316,0.04852,0.08196,0.23914,0.09646,0.20683,0.42571
0.78919,0.04548,0.82365,0.73599,0.89405,0.82327,0.82457,0.66136,0.78317,0.79069,0.80142,0.72968,0.75567,0.81329,0.74109,0.77238,0.88972,0.78862,0.80489,0.77015,0.62247,0.80956,0.75865,0.52747,0.85478,0.79792,0.85308,0.78151,0.0602,0.79308,0.82438,0.74757,0.83752,0.83197,0.83749,0.81462,0.7117,0.8574,0.56382,0.82843,0.41604,0.76826,0.74203,0.82997,0.61379,0.54646,0.77007,0.58471,0.90892,0.14475
0.70422,0.03995,0.77647,0.70011,0.84051,0.77958,0.73935,0.69565,0.6821,0.74602,0.72933,0.67701,0.67868,0.73657,0.71885,0.70954,0.79302,0.68342,0.76378,0.66009,0.76231,0.75398,0.67743,0.51207,0.7539,0.75157,0.75566,0.75196,0.05473,0.66943,0.79003,0.69089,0.81614,0.80649,0.80181,0.75658,0.42499,0.32074,0.54393,0.76733,0.42582,0.66494,0.7071,0.71946,0.59339,0.61432,0.68546,0.58349,0.58176,0.18116
0.81223,0.04347,0.85874,0.81846,0.91041,0.80142,0.49243,0.77461,0.86031,0.83635,0.8105,0.78206,0.60269,0.95769,0.86829,0.79425,0.85407,0.77511,0.85429,0.81757,0.55108,0.39485,0.17331,0.09813,0.88078,0.11584,0.83926,0.69797,0.07391,0.82228,0.44127,0.82496,0.93448,0.84312,0.86397,0.50511,0.10767,0.85603,0.76373,0.82926,0.72796,0.79553,0.52778,0.89294,0.10468,0.71983,0.8119,0.0696,0.87542,0.07688
0.75004,0.03847,0.76017,0.67057,0.75566,0.77133,0.64716,0.66545,0.73196,0.68693,0.75807,0.6828,0.68438,0.79392,0.63736,0.71567,0.8253,0.69947,0.76853,0.65943,0.30071,0.67148,0.68697,0.28822,0.79661,0.49397,0.65276,0.76155,0.05233,0.68404,0.63995,0.68558,0.78361,0.8208,0.80266,0.74245,0.66249,0.70766,0.51571,0.67102,0.45459,0.69346,0.69191,0.75973,0.6542,0.45018,0.75242,0.7232,0.76524,0.22456
0.76674,0.03654,0.79871,0.74369,0.75768,0.8288,0.77378,0.75334,0.76896,0.68199,0.79013,0.71012,0.72742,0.82601,0.44326,0.74437,0.808,0.74028,0.83756,0.56141,0.77048,0.75558,0.73386,0.41885,0.82472,0.53061,0.78344,0.77576,0.05205,0.72909,0.61566,0.72147,0.78555,0.83267,0.80564,0.69548,0.63951,0.76673,0.34711,0.72584,0.59971,0.76843,0.74257,0.76869,0.40956,0.6146,0.74648,0.52403,0.71627,0.09823
0.12013,0.04752,0.30161,0.07946,0.06438,0.58851,0.15115,0.07395,0.43061,0.12859,0.31839,0.06161,0.28544,0.05462,0.07592,0.17162,0.13355,0.04357,0.05325,0.06307,0.12483,0.13545,0.61171,0.09463,0.24016,0.17965,0.0721,0.3639,0.45111,0.15339,0.05826,0.48725,0.09311,0.2741,0.20128,0.02406,0.17418,0.05347,0.04282,0.03939,0.10289,0.09223,0.13023,0.10549,0.07152,0.13007,0.46006,0.06284,0.28479,0.33878
0.73229,0.02277,0.76959,0.68077,0.81995,0.74629,0.67873,0.44252,0.76105,0.73205,0.74203,0.71184,0.70229,0.7234,0.73167,0.69132,0.79313,0.71946,0.71894,0.64325,0.46701,0.75473,0.71854,0.18121,0.79034,0.78781,0.7893,0.75045,0.07808,0.66253,0.58204,0.7282,0.78808,0.83868,0.79568,0.75971,0.44423,0.85112,0.60309,0.75803,0.31753,0.68854,0.70848,0.73718,0.50944,0.59598,0.70798,0.66463,0.82608,0.14271
0.77329,0.04245,0.75163,0.74613,0.82576,0.81218,0.71621,0.80694,0.75562,0.36603,0.80191,0.70937,0.77104,0.79283,0.51358,0.78138,0.86287,0.75482,0.86181,0.75936,0.55887,0.58752,0.69521,0.50952,0.80613,0.80021,0.81844,0.77641,0.04655,0.75073,0.42781,0.77965,0.90067,0.58644,0.8517,0.79742,0.49794,0.84233,0.6182,0.85188,0.60371,0.75129,0.60323,0.86095,0.27747,0.65193,0.76071,0.38385,0.82136,0.08976
0.63844,0.04654,0.71843,0.60029,0.68092,0.71984,0.47306,0.40209,0.62402,0.166,0.64542,0.46564,0.64967,0.55601,0.48248,0.51985,0.62445,0.61419,0.60196,0.46738,0.18797,0.48963,0.55476,0.10398,0.65748,0.31469,0.61623,0.57607,0.06204,0.56921,0.3666,0.60048,0.45199,0.74072,0.67023,0.49326,0.42629,0.52886,0.40379,0.5741,0.53629,0.57057,0.58923,0.67207,0.38276,0.21483,0.60988,0.64269,0.4599,0.181
0.22882,0.03835,0.43193,0.22883,0.09247,0.56708,0.13948,0.05499,0.47955,0.25621,0.34308,0.12514,0.14785,0.09807,0.07953,0.26129,0.25674,0.08575,0.12472,0.07796,0.15005,0.09723,0.43688,0.10543,0.3971,0.24223,0.12713,0.45608,0.06519,0.095,0.17746,0.38579,0.11414,0.36733,0.31416,0.03064,0.18624,0.05527,0.09448,0.05261,0.12451,0.13777,0.20917,0.38705,0.03346,0.09798,0.29671,0.09757,0.12712,0.21889
0.67134,0.03676,0.73997,0.47785,0.7357,0.7645,0.66964,0.56236,0.67911,0.53958,0.63699,0.63297,0.68631,0.73264,0.39471,0.65165,0.63661,0.58496,0.59416,0.57806,0.22415,0.57319,0.66429,0.146,0.65243,0.64401,0.6628,0.39162,0.23434,0.57212,0.68602,0.66239,0.48702,0.5279,0.75275,0.63165,0.47245,0.36523,0.39697,0.67079,0.51837,0.5627,0.55223,0.67965,0.42447,0.58451,0.58581,0.39521,0.6875,0.26772
0.66696,0.03677,0.71513,0.72946,0.73007,0.75432,0.71373,0.66232,0.74686,0.40423,0.76299,0.63287,0.69911,0.71127,0.61926,0.66243,0.75986,0.62828,0.7211,0.57463,0.46957,0.72534,0.68858,0.39933,0.78525,0.74479,0.70625,0.75573,0.09841,0.6046,0.58676,0.64976,0.73839,0.75507,0.77204,0.69677,0.49846,0.75572,0.66008,0.67507,0.52342,0.68053,0.62726,0.74658,0.47226,0.61639,0.67597,0.72274,0.7757,0.1217
0.75294,0.03452,0.59968,0.68496,0.83455,0.79853,0.66733,0.73142,0.76862,0.71116,0.65167,0.69398,0.67437,0.74877,0.41023,0.68629,0.81118,0.73371,0.77687,0.72932,0.51058,0.5101,0.70422,0.35609,0.65119,0.76053,0.74516,0.65981,0.0679,0.70404,0.228,0.65417,0.80902,0.84547,0.79491,0.71625,0.42894,0.77263,0.46953,0.77539,0.43498,0.70071,0.71278,0.85049,0.49022,0.51549,0.71482,0.51738,0.83955,0.14135
0.67278,0.03365,0.67442,0.6802,0.77399,0.75988,0.73337,0.62254,0.76562,0.67773,0.69959,0.63383,0.6692,0.67135,0.44235,0.68032,0.65522,0.61447,0.72085,0.58778,0.30391,0.53879,0.49091,0.20931,0.74934,0.68803,0.62574,0.67211,0.06366,0.59801,0.58382,0.66986,0.75184,0.69017,0.73412,0.60367,0.43092,0.78007,0.54197,0.69305,0.40015,0.62907,0.61041,0.72243,0.18624,0.52819,0.655,0.50262,0.63896,0.14041
0.67889,0.03608,0.74109,0.73429,0.77456,0.77806,0.70747,0.63078,0.71293,0.67886,0.72445,0.6426,0.67909,0.69047,0.67645,0.66385,0.75054,0.65565,0.72609,0.6219,0.48661,0.68385,0.70543,0.46038,0.78814,0.66684,0.70092,0.73733,0.05782,0.62116,0.54338,0.68472,0.7241,0.74035,0.75636,0.50978,0.58524,0.75602,0.71547,0.69587,0.44922,0.64379,0.6606,0.72893,0.5402,0.5989,0.66632,0.72109,0.69431,0.06893
0.10546,0.04505,0.36449,0.2572,0.08738,0.78555,0.70563,0.05971,0.46565,0.22377,0.10541,0.04792,0.09075,0.0687,0.08525,0.71874,0.76834,0.11816,0.3635,0.0661,0.09479,0.06892,0.73275,0.08314,0.08227,0.77786,0.04036,0.39089,0.06663,0.10926,0.06601,0.49022,0.06776,0.79102,0.77447,0.03712,0.10862,0.05119,0.0717,0.03848,0.2568,0.23161,0.06245,0.80159,0.05418,0.09856,0.16742,0.09689,0.05043,0.14371
0.18487,0.04219,0.44806,0.08056,0.0953,0.31269,0.13375,0.05589,0.19449,0.15857,0.36468,0.06546,0.3353,0.05594,0.08354,0.23454,0.13256,0.12781,0.07843,0.05521,0.29343,0.14458,0.34795,0.07573,0.37812,0.34257,0.14942,0.53744,0.3418,0.27746,0.05011,0.35878,0.0558,0.45942,0.42095,0.03309,0.41789,0.12,0.08621,0.07571,0.16657,0.21046,0.15714,0.19926,0.04608,0.11359,0.35713,0.061,0.08169,0.48189
0.81487,0.03945,0.81165,0.80083,0.86552,0.87209,0.85981,0.80035,0.7906,0.12653,0.82665,0.74752,0.7754,0.83486,0.41851,0.78718,0.90211,0.54769,0.88153,0.79685,0.46129,0.68056,0.74513,0.24333,0.88854,0.84101,0.87004,0.7973,0.04627,0.79397,0.59501,0.83154,0.84235,0.69825,0.86998,0.73615,0.19311,0.86325,0.82002,0.78695,0.65064,0.74588,0.75971,0.90599,0.52912,0.53967,0.81457,0.19455,0.88184,0.09823
